 ProductID ,Date,CustomerID,CampaignID,Units,Product,Category,Segment,ManufacturerID,Manufacturer,Unit Cost,Unit Price,ZipCode,Email Name,City,State,Region,District,Country
501,6/20/2012,227480,3,1,Maximus UM-06,Urban,Moderation,7,VanArsdel,81.2,111.23,49254,(Mara.Berg@xyza.com): Berg. Mara,Michigan Center. MI. USA,MI,East,District #18,USA
407,4/29/2015,164612,14,1,Maximus UM-12,Accessory,Accessory,7,VanArsdel,116.89,160.12,54162,(Hayes.Harmon@xyza.com): Harmon. Hayes,Pulaski. WI. USA,WI,Central,District #26,USA
615,4/6/2016,72775,13,1,Maximus UC-80,Urban,Convenience,7,VanArsdel,49.82,68.24,47711,(Leslie.Peters@xyza.com): Peters. Leslie,Evansville. IN. USA,IN,Central,District #25,USA
496,3/1/2011,274097,1,1,Maximus UM-01,Urban,Moderation,7,VanArsdel,74.73,102.37,7050,(Kim.Burks@xyza.com): Burks. Kim,Orange. NJ. USA,NJ,East,District #04,USA
489,1/16/2015,31479,15,1,Maximus UM-94,Urban,Moderation,7,VanArsdel,73.77,101.06,60487,(Alma.Cortez@xyza.com): Cortez. Alma,Tinley Park. IL. USA,IL,Central,District #31,USA
496,2/27/2016,7059,19,1,Maximus UM-01,Urban,Moderation,7,VanArsdel,74.73,102.37,76542,(Caryn.Ellis@xyza.com): Ellis. Caryn,Killeen. TX. USA,TX,Central,District #23,USA
615,4/27/2011,239948,18,1,Maximus UC-80,Urban,Convenience,7,VanArsdel,49.82,68.24,52625,(Declan.Burton@xyza.com): Burton. Declan,Donnellson. IA. USA,IA,Central,District #29,USA
506,6/21/2012,22284,5,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,74063,(Byron.Rutledge@xyza.com): Rutledge. Byron,Sand Springs. OK. USA,OK,Central,District #21,USA
438,8/6/2015,143013,4,1,Maximus UM-43,Urban,Moderation,7,VanArsdel,73.58,100.79,98512,(Aiko.Walsh@xyza.com): Walsh. Aiko,Olympia. WA. USA,WA,West,District #34,USA
589,12/12/2013,231331,21,1,Maximus UC-54,Urban,Convenience,7,VanArsdel,61.32,83.99,55719,(Mara.Lara@xyza.com): Lara. Mara,Chisholm. MN. USA,MN,Central,District #28,USA
465,3/18/2015,26650,5,1,Maximus UM-70,Urban,Moderation,7,VanArsdel,86.23,118.12,27284,(Brendan.Church@xyza.com): Church. Brendan,Kernersville. NC. USA,NC,East,District #08,USA
578,9/14/2012,28040,15,1,Maximus UC-43,Urban,Convenience,7,VanArsdel,57.48,78.74,43015,(Hedley.Roberson@xyza.com): Roberson. Hedley,Delaware. OH. USA,OH,East,District #15,USA
651,7/15/2013,44254,4,1,Maximus UC-16,Urban,Convenience,7,VanArsdel,59.4,81.37,54915,(Hakeem.Fitzpatrick@xyza.com): Fitzpatrick. Hakeem,Appleton. WI. USA,WI,Central,District #26,USA
449,6/10/2012,172429,19,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,90278,(Suki.Deleon@xyza.com): Deleon. Suki,Redondo Beach. CA. USA,CA,West,District #37,USA
585,11/20/2015,66957,8,1,Maximus UC-50,Urban,Convenience,7,VanArsdel,30.66,41.99,88005,(Barry.Wiley@xyza.com): Wiley. Barry,Las Cruces. NM. USA,NM,West,District #39,USA
614,2/28/2015,116086,9,1,Maximus UC-79,Urban,Convenience,7,VanArsdel,49.82,68.24,53129,(Lucas.Figueroa@xyza.com): Figueroa. Lucas,Greendale. WI. USA,WI,Central,District #26,USA
405,8/19/2015,159387,1,1,Maximus UM-10,Accessory,Accessory,7,VanArsdel,139.88,191.62,18036,(Aristotle.Alvarez@xyza.com): Alvarez. Aristotle,Coopersburg. PA. USA,PA,East,District #04,USA
491,4/26/2016,55939,21,1,Maximus UM-96,Urban,Moderation,7,VanArsdel,63.45,86.91,32724,(Ria.Tran@xyza.com): Tran. Ria,Deland. FL. USA,FL,East,District #12,USA
506,4/6/2013,2052,2,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,60026,(Cody.Bernard@xyza.com): Bernard. Cody,Glenview. IL. USA,IL,Central,District #31,USA
487,5/14/2011,82255,13,1,Maximus UM-92,Urban,Moderation,7,VanArsdel,80.48,110.24,68137,(Selma.Rios@xyza.com): Rios. Selma,Omaha. NE. USA,NE,Central,District #30,USA
461,9/14/2013,142155,1,1,Maximus UM-66,Urban,Moderation,7,VanArsdel,82.39,112.87,18657,(Camden.Kaufman@xyza.com): Kaufman. Camden,Tunkhannock. PA. USA,PA,East,District #01,USA
449,6/14/2012,180427,21,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,75771,(Madison.Bryan@xyza.com): Bryan. Madison,Lindale. TX. USA,TX,Central,District #24,USA
649,1/15/2014,190747,18,1,Maximus UC-14,Urban,Convenience,7,VanArsdel,61.32,83.99,98028,(Justin.Callahan@xyza.com): Callahan. Justin,Kenmore. WA. USA,WA,West,District #34,USA
407,6/18/2014,41778,3,1,Maximus UM-12,Accessory,Accessory,7,VanArsdel,116.89,160.12,45013,(Hilel.Horton@xyza.com): Horton. Hilel,Hamilton. OH. USA,OH,East,District #16,USA
451,5/29/2013,20291,6,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,66030,(Garth.Melton@xyza.com): Melton. Garth,Gardner. KS. USA,KS,Central,District #30,USA
465,8/26/2014,232809,22,1,Maximus UM-70,Urban,Moderation,7,VanArsdel,86.23,118.12,77864,(Zenaida.Monroe@xyza.com): Monroe. Zenaida,Madisonville. TX. USA,TX,Central,District #23,USA
451,4/2/2015,217194,21,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,18938,(Myles.Morgan@xyza.com): Morgan. Myles,New Hope. PA. USA,PA,East,District #04,USA
585,5/29/2016,69426,22,1,Maximus UC-50,Urban,Convenience,7,VanArsdel,30.66,41.99,44312,(Ivan.Jensen@xyza.com): Jensen. Ivan,Akron. OH. USA,OH,East,District #14,USA
506,2/10/2012,83969,2,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,72120,(Tasha.Kerr@xyza.com): Kerr. Tasha,Sherwood. AR. USA,AR,Central,District #25,USA
457,9/17/2011,143947,4,1,Maximus UM-62,Urban,Moderation,7,VanArsdel,73.58,100.79,20187,(Erasmus.Mcmahon@xyza.com): Mcmahon. Erasmus,Warrenton. VA. USA,VA,East,District #07,USA
589,9/28/2013,47403,2,1,Maximus UC-54,Urban,Convenience,7,VanArsdel,61.32,83.99,50208,(Thomas.Lowe@xyza.com): Lowe. Thomas,Newton. IA. USA,IA,Central,District #30,USA
478,9/14/2015,260268,4,1,Maximus UM-83,Urban,Moderation,7,VanArsdel,103.47,141.74,42327,(Charde.Donovan@xyza.com): Donovan. Charde,Calhoun. KY. USA,KY,Central,District #25,USA
506,4/19/2014,85911,10,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,48174,(Brennan.Gillespie@xyza.com): Gillespie. Brennan,Romulus. MI. USA,MI,East,District #18,USA
549,5/17/2016,82333,13,1,Maximus UC-14,Mix,Productivity,7,VanArsdel,40.24,55.12,16602,(Henry.Mosley@xyza.com): Mosley. Henry,Altoona. PA. USA,PA,East,District #13,USA
449,6/15/2014,90114,2,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,26041,(Anthony.Blankenship@xyza.com): Blankenship. Anthony,Moundsville. WV. USA,WV,East,District #15,USA
451,3/1/2013,98414,20,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,8205,(Octavia.Sosa@xyza.com): Sosa. Octavia,Absecon. NJ. USA,NJ,East,District #04,USA
640,9/27/2012,75671,15,1,Maximus UC-05,Urban,Convenience,7,VanArsdel,58.83,80.58,32246,(Stephanie.Horton@xyza.com): Horton. Stephanie,Jacksonville. FL. USA,FL,East,District #12,USA
640,6/29/2015,124384,14,1,Maximus UC-05,Urban,Convenience,7,VanArsdel,58.83,80.58,81521,(Hu.Villarreal@xyza.com): Villarreal. Hu,Fruita. CO. USA,CO,Central,District #20,USA
438,2/28/2012,10317,2,1,Maximus UM-43,Urban,Moderation,7,VanArsdel,73.58,100.79,32725,(Laurel.Hill@xyza.com): Hill. Laurel,Deltona. FL. USA,FL,East,District #12,USA
465,11/6/2014,89987,10,1,Maximus UM-70,Urban,Moderation,7,VanArsdel,86.23,118.12,29576,(Kamal.Rhodes@xyza.com): Rhodes. Kamal,Murrells Inlet. SC. USA,SC,East,District #11,USA
615,8/17/2012,273819,19,1,Maximus UC-80,Urban,Convenience,7,VanArsdel,49.82,68.24,88043,(Emerson.Nixon@xyza.com): Nixon. Emerson,Hurley. NM. USA,NM,West,District #39,USA
405,6/22/2012,57841,20,1,Maximus UM-10,Accessory,Accessory,7,VanArsdel,139.88,191.62,55987,(Baxter.Peterson@xyza.com): Peterson. Baxter,Winona. MN. USA,MN,Central,District #27,USA
547,4/30/2012,38644,2,1,Maximus UC-12,Mix,All Season,7,VanArsdel,39.47,54.07,16506,(Kellie.Park@xyza.com): Park. Kellie,Erie. PA. USA,PA,East,District #06,USA
556,4/6/2011,140484,1,1,Maximus UC-21,Mix,Productivity,7,VanArsdel,62.47,85.57,64078,(Nathaniel.Vargas@xyza.com): Vargas. Nathaniel,Peculiar. MO. USA,MO,Central,District #30,USA
489,3/1/2015,11644,2,1,Maximus UM-94,Urban,Moderation,7,VanArsdel,73.77,101.06,46168,(Fitzgerald.Hobbs@xyza.com): Hobbs. Fitzgerald,Plainfield. IN. USA,IN,East,District #17,USA
465,9/30/2014,85087,18,1,Maximus UM-70,Urban,Moderation,7,VanArsdel,86.23,118.12,48182,(Lunea.Fisher@xyza.com): Fisher. Lunea,Temperance. MI. USA,MI,East,District #14,USA
506,3/24/2015,2969,19,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,32174,(Kane.Mckinney@xyza.com): Mckinney. Kane,Ormond Beach. FL. USA,FL,East,District #12,USA
563,4/30/2013,231344,14,1,Maximus UC-28,Youth,Youth,7,VanArsdel,56.91,77.96,70420,(Tate.Guy@xyza.com): Guy. Tate,Abita Springs. LA. USA,LA,Central,District #24,USA
507,3/13/2015,41199,11,1,Maximus UM-12,Urban,Moderation,7,VanArsdel,149.46,204.74,33414,(Whilemina.Barr@xyza.com): Barr. Whilemina,Wellington. FL. USA,FL,East,District #10,USA
676,5/6/2012,103661,6,1,Maximus UC-41,Urban,Convenience,7,VanArsdel,55.57,76.12,73162,(Veronica.Harrington@xyza.com): Harrington. Veronica,Oklahoma City. OK. USA,OK,Central,District #21,USA
653,9/5/2014,52867,20,1,Maximus UC-18,Urban,Convenience,7,VanArsdel,63.81,87.41,78046,(Mallory.Nunez@xyza.com): Nunez. Mallory,Laredo. TX. USA,TX,Central,District #23,USA
690,3/27/2013,24755,14,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,26.82,36.74,32566,(Joy.Chen@xyza.com): Chen. Joy,Navarre. FL. USA,FL,East,District #09,USA
547,11/16/2012,213715,13,1,Maximus UC-12,Mix,All Season,7,VanArsdel,39.47,54.07,15697,(Ainsley.Terrell@xyza.com): Terrell. Ainsley,Youngwood. PA. USA,PA,East,District #13,USA
449,11/13/2014,211404,14,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,80723,(Raven.Dawson@xyza.com): Dawson. Raven,Brush. CO. USA,CO,Central,District #20,USA
506,12/24/2013,211802,20,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,55917,(Kiona.Frank@xyza.com): Frank. Kiona,Blooming Prairie. MN. USA,MN,Central,District #28,USA
471,8/19/2012,173488,18,1,Maximus UM-76,Urban,Moderation,7,VanArsdel,67.06,91.87,61107,(Xena.Burt@xyza.com): Burt. Xena,Rockford. IL. USA,IL,Central,District #27,USA
470,8/18/2014,266208,2,1,Maximus UM-75,Urban,Moderation,7,VanArsdel,74.73,102.37,24185,(Haviva.Gilmore@xyza.com): Gilmore. Haviva,Woolwine. VA. USA,VA,East,District #07,USA
487,10/13/2015,281334,15,1,Maximus UM-92,Urban,Moderation,7,VanArsdel,80.48,110.24,38772,(Olga.Gentry@xyza.com): Gentry. Olga,Scott. MS. USA,MS,Central,District #24,USA
451,6/29/2014,163937,2,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,77575,(Leandra.Banks@xyza.com): Banks. Leandra,Liberty. TX. USA,TX,Central,District #23,USA
496,5/30/2011,109331,16,1,Maximus UM-01,Urban,Moderation,7,VanArsdel,74.73,102.37,32216,(Donovan.Bates@xyza.com): Bates. Donovan,Jacksonville. FL. USA,FL,East,District #12,USA
676,9/15/2011,233122,2,1,Maximus UC-41,Urban,Convenience,7,VanArsdel,55.57,76.12,6268,(Darryl.Blanchard@xyza.com): Blanchard. Darryl,Storrs Mansfield. CT. USA,CT,East,District #02,USA
604,7/30/2012,30160,16,1,Maximus UC-69,Urban,Convenience,7,VanArsdel,37.16,50.9,77459,(Chadwick.Calderon@xyza.com): Calderon. Chadwick,Missouri City. TX. USA,TX,Central,District #23,USA
676,5/8/2011,54168,19,1,Maximus UC-41,Urban,Convenience,7,VanArsdel,55.57,76.12,76087,(Alan.Watkins@xyza.com): Watkins. Alan,Weatherford. TX. USA,TX,Central,District #22,USA
578,3/10/2011,236968,3,1,Maximus UC-43,Urban,Convenience,7,VanArsdel,57.48,78.74,91011,(Holmes.Wall@xyza.com): Wall. Holmes,La Canada Flintridge. CA. USA,CA,West,District #37,USA
668,2/13/2015,64227,8,1,Maximus UC-33,Urban,Convenience,7,VanArsdel,101.56,139.12,85255,(Francis.Rodriquez@xyza.com): Rodriquez. Francis,Scottsdale. AZ. USA,AZ,West,District #39,USA
589,11/13/2014,74149,14,1,Maximus UC-54,Urban,Convenience,7,VanArsdel,61.32,83.99,78260,(Nathaniel.Leonard@xyza.com): Leonard. Nathaniel,San Antonio. TX. USA,TX,Central,District #23,USA
506,5/24/2013,191172,11,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,86429,(Aquila.Patton@xyza.com): Patton. Aquila,Bullhead City. AZ. USA,AZ,West,District #39,USA
408,3/11/2014,31645,17,1,Maximus UM-13,Urban,Moderation,7,VanArsdel,99.64,136.49,77546,(Keegan.Gomez@xyza.com): Gomez. Keegan,Friendswood. TX. USA,TX,Central,District #23,USA
461,3/27/2015,42384,21,1,Maximus UM-66,Urban,Moderation,7,VanArsdel,82.39,112.87,50023,(Ryder.Wood@xyza.com): Wood. Ryder,Ankeny. IA. USA,IA,Central,District #30,USA
433,5/24/2016,61207,20,1,Maximus UM-38,Urban,Moderation,7,VanArsdel,73.58,100.79,61201,(Quin.Hart@xyza.com): Hart. Quin,Rock Island. IL. USA,IL,Central,District #27,USA
604,4/3/2016,70893,22,1,Maximus UC-69,Urban,Convenience,7,VanArsdel,37.16,50.9,45365,(Ferris.Kelly@xyza.com): Kelly. Ferris,Sidney. OH. USA,OH,East,District #16,USA
585,6/28/2015,38035,16,1,Maximus UC-50,Urban,Convenience,7,VanArsdel,30.66,41.99,87410,(Patricia.Molina@xyza.com): Molina. Patricia,Aztec. NM. USA,NM,West,District #39,USA
505,3/19/2014,162572,17,1,Maximus UM-10,Urban,Moderation,7,VanArsdel,144.1,197.39,54165,(Hiroko.Walter@xyza.com): Walter. Hiroko,Seymour. WI. USA,WI,Central,District #26,USA
428,2/14/2014,59884,19,1,Maximus UM-33,Urban,Moderation,7,VanArsdel,86.23,118.12,46158,(Ivy.Craft@xyza.com): Craft. Ivy,Mooresville. IN. USA,IN,East,District #17,USA
585,6/18/2013,226400,11,1,Maximus UC-50,Urban,Convenience,7,VanArsdel,30.66,41.99,25570,(Jerry.Stanton@xyza.com): Stanton. Jerry,Wayne. WV. USA,WV,East,District #15,USA
449,4/26/2013,90089,14,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,50265,(Harrison.Church@xyza.com): Church. Harrison,West Des Moines. IA. USA,IA,Central,District #30,USA
426,9/30/2015,76771,16,1,Maximus UM-31,Urban,Moderation,7,VanArsdel,67.82,92.9,85209,(Lionel.Ball@xyza.com): Ball. Lionel,Mesa. AZ. USA,AZ,West,District #39,USA
585,5/2/2014,98842,9,1,Maximus UC-50,Urban,Convenience,7,VanArsdel,30.66,41.99,23834,(Brooke.Whitehead@xyza.com): Whitehead. Brooke,Colonial Heights. VA. USA,VA,East,District #07,USA
615,6/9/2016,245414,16,1,Maximus UC-80,Urban,Convenience,7,VanArsdel,49.82,68.24,40372,(Lenore.Hayes@xyza.com): Hayes. Lenore,Salvisa. KY. USA,KY,East,District #16,USA
506,10/5/2014,174366,17,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,15668,(Audra.Martinez@xyza.com): Martinez. Audra,Murrysville. PA. USA,PA,East,District #13,USA
465,4/7/2015,146311,20,1,Maximus UM-70,Urban,Moderation,7,VanArsdel,86.23,118.12,45429,(Erin.Dillon@xyza.com): Dillon. Erin,Dayton. OH. USA,OH,East,District #16,USA
506,3/4/2014,7737,14,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,80634,(Colby.George@xyza.com): George. Colby,Greeley. CO. USA,CO,Central,District #20,USA
471,4/22/2014,127935,6,1,Maximus UM-76,Urban,Moderation,7,VanArsdel,67.06,91.87,44124,(Lara.Austin@xyza.com): Austin. Lara,Cleveland. OH. USA,OH,East,District #14,USA
407,5/27/2016,149405,15,1,Maximus UM-12,Accessory,Accessory,7,VanArsdel,116.89,160.12,34689,(Tate.Lowery@xyza.com): Lowery. Tate,Tarpon Springs. FL. USA,FL,East,District #10,USA
407,6/17/2011,218730,5,1,Maximus UM-12,Accessory,Accessory,7,VanArsdel,116.89,160.12,41502,(Sierra.Mills@xyza.com): Mills. Sierra,Pikeville. KY. USA,KY,East,District #19,USA
461,8/24/2012,114269,20,1,Maximus UM-66,Urban,Moderation,7,VanArsdel,82.39,112.87,17225,(Clinton.Pennington@xyza.com): Pennington. Clinton,Greencastle. PA. USA,PA,East,District #05,USA
667,9/30/2012,257424,14,1,Maximus UC-32,Urban,Convenience,7,VanArsdel,59.4,81.37,91906,(Allen.Mccarthy@xyza.com): Mccarthy. Allen,Campo. CA. USA,CA,West,District #38,USA
470,8/2/2014,28803,3,1,Maximus UM-75,Urban,Moderation,7,VanArsdel,74.73,102.37,85365,(Burton.Burton@xyza.com): Burton. Burton,Yuma. AZ. USA,AZ,West,District #39,USA
615,7/28/2011,274421,3,1,Maximus UC-80,Urban,Convenience,7,VanArsdel,49.82,68.24,15311,(Harper.Camacho@xyza.com): Camacho. Harper,Amity. PA. USA,PA,East,District #13,USA
676,2/23/2016,127823,14,1,Maximus UC-41,Urban,Convenience,7,VanArsdel,55.57,76.12,33327,(Keaton.Woodward@xyza.com): Woodward. Keaton,Fort Lauderdale. FL. USA,FL,East,District #10,USA
615,10/13/2012,62451,14,1,Maximus UC-80,Urban,Convenience,7,VanArsdel,49.82,68.24,99705,(Harlan.Oliver@xyza.com): Oliver. Harlan,North Pole. AK. USA,AK,West,District #34,USA
585,3/19/2013,46682,19,1,Maximus UC-50,Urban,Convenience,7,VanArsdel,30.66,41.99,29651,(Leigh.Alvarez@xyza.com): Alvarez. Leigh,Greer. SC. USA,SC,East,District #11,USA
451,5/17/2013,141802,14,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,46818,(Penelope.Oliver@xyza.com): Oliver. Penelope,Fort Wayne. IN. USA,IN,East,District #16,USA
674,8/22/2015,102944,6,1,Maximus UC-39,Urban,Convenience,7,VanArsdel,49.82,68.24,18940,(Eugenia.Terry@xyza.com): Terry. Eugenia,Newtown. PA. USA,PA,East,District #04,USA
656,4/26/2014,182802,8,1,Maximus UC-21,Urban,Convenience,7,VanArsdel,65.72,90.03,79045,(Zoe.Manning@xyza.com): Manning. Zoe,Hereford. TX. USA,TX,Central,District #21,USA
506,5/7/2013,255494,15,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,55940,(Adrienne.Gross@xyza.com): Gross. Adrienne,Hayfield. MN. USA,MN,Central,District #28,USA
487,8/28/2015,73482,1,1,Maximus UM-92,Urban,Moderation,7,VanArsdel,80.48,110.24,78133,(Russell.Lott@xyza.com): Lott. Russell,Canyon Lake. TX. USA,TX,Central,District #23,USA
433,11/17/2015,134437,10,1,Maximus UM-38,Urban,Moderation,7,VanArsdel,73.58,100.79,70056,(Leila.Mccray@xyza.com): Mccray. Leila,Gretna. LA. USA,LA,Central,District #24,USA
506,7/31/2011,161123,4,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,66209,(Linus.Sweet@xyza.com): Sweet. Linus,Leawood. KS. USA,KS,Central,District #30,USA
461,8/31/2014,165547,22,1,Maximus UM-66,Urban,Moderation,7,VanArsdel,82.39,112.87,81321,(Avye.Noel@xyza.com): Noel. Avye,Cortez. CO. USA,CO,West,District #39,USA
690,4/13/2013,194931,12,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,26.82,36.74,62863,(Ivana.Stanton@xyza.com): Stanton. Ivana,Mount Carmel. IL. USA,IL,Central,District #25,USA
438,6/15/2011,250252,13,1,Maximus UM-43,Urban,Moderation,7,VanArsdel,73.58,100.79,54889,(Yael.Barrett@xyza.com): Barrett. Yael,Turtle Lake. WI. USA,WI,Central,District #28,USA
666,4/15/2012,142169,3,1,Maximus UC-31,Urban,Convenience,7,VanArsdel,59.4,81.37,18657,(Nyssa.Short@xyza.com): Short. Nyssa,Tunkhannock. PA. USA,PA,East,District #01,USA
615,7/8/2012,188102,3,1,Maximus UC-80,Urban,Convenience,7,VanArsdel,49.82,68.24,77612,(Georgia.Rosales@xyza.com): Rosales. Georgia,Buna. TX. USA,TX,Central,District #24,USA
443,7/3/2011,276734,13,1,Maximus UM-48,Urban,Moderation,7,VanArsdel,65.15,89.24,31016,(Xavier.Patel@xyza.com): Patel. Xavier,Culloden. GA. USA,GA,East,District #09,USA
549,4/30/2012,254622,4,1,Maximus UC-14,Mix,Productivity,7,VanArsdel,40.24,55.12,12740,(Autumn.Hinton@xyza.com): Hinton. Autumn,Grahamsville. NY. USA,NY,East,District #01,USA
471,12/12/2012,15388,12,1,Maximus UM-76,Urban,Moderation,7,VanArsdel,67.06,91.87,88220,(Larissa.Jacobs@xyza.com): Jacobs. Larissa,Carlsbad. NM. USA,NM,Central,District #22,USA
651,6/9/2014,237851,4,1,Maximus UC-16,Urban,Convenience,7,VanArsdel,59.4,81.37,45315,(Karina.Branch@xyza.com): Branch. Karina,Clayton. OH. USA,OH,East,District #16,USA
690,3/31/2011,100989,5,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,26.82,36.74,80228,(Scarlett.Mills@xyza.com): Mills. Scarlett,Denver. CO. USA,CO,Central,District #20,USA
449,8/6/2012,192309,20,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,29697,(Brody.Rasmussen@xyza.com): Rasmussen. Brody,Williamston. SC. USA,SC,East,District #11,USA
438,6/30/2011,127578,15,1,Maximus UM-43,Urban,Moderation,7,VanArsdel,73.58,100.79,46241,(Anthony.England@xyza.com): England. Anthony,Indianapolis. IN. USA,IN,East,District #17,USA
438,4/17/2011,176966,1,1,Maximus UM-43,Urban,Moderation,7,VanArsdel,73.58,100.79,62056,(Winifred.Roach@xyza.com): Roach. Winifred,Litchfield. IL. USA,IL,Central,District #29,USA
640,6/30/2013,240747,5,1,Maximus UC-05,Urban,Convenience,7,VanArsdel,58.83,80.58,67431,(Honorato.Carver@xyza.com): Carver. Honorato,Chapman. KS. USA,KS,Central,District #30,USA
428,12/10/2013,216289,21,1,Maximus UM-33,Urban,Moderation,7,VanArsdel,86.23,118.12,43028,(Stephen.Juarez@xyza.com): Juarez. Stephen,Howard. OH. USA,OH,East,District #14,USA
506,11/23/2013,192885,1,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,7035,(Nayda.Nieves@xyza.com): Nieves. Nayda,Lincoln Park. NJ. USA,NJ,East,District #03,USA
506,6/20/2014,104865,3,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,75048,(Dennis.Jimenez@xyza.com): Jimenez. Dennis,Sachse. TX. USA,TX,Central,District #22,USA
690,5/31/2013,88285,7,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,26.82,36.74,68801,(Brenna.Snyder@xyza.com): Snyder. Brenna,Grand Island. NE. USA,NE,Central,District #30,USA
598,6/4/2014,266575,1,1,Maximus UC-63,Urban,Convenience,7,VanArsdel,68.6,93.97,89448,(Phoebe.Diaz@xyza.com): Diaz. Phoebe,Zephyr Cove. NV. USA,NV,West,District #35,USA
578,7/22/2012,19514,17,1,Maximus UC-43,Urban,Convenience,7,VanArsdel,57.48,78.74,36330,(Ariel.Robinson@xyza.com): Robinson. Ariel,Enterprise. AL. USA,AL,East,District #09,USA
438,6/30/2011,25998,9,1,Maximus UM-43,Urban,Moderation,7,VanArsdel,73.58,100.79,33411,(Nigel.Miles@xyza.com): Miles. Nigel,West Palm Beach. FL. USA,FL,East,District #10,USA
451,10/30/2014,106398,14,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,76133,(Ebony.Rich@xyza.com): Rich. Ebony,Fort Worth. TX. USA,TX,Central,District #22,USA
667,3/28/2013,134009,14,1,Maximus UC-32,Urban,Convenience,7,VanArsdel,59.4,81.37,53168,(Acton.Chapman@xyza.com): Chapman. Acton,Salem. WI. USA,WI,Central,District #31,USA
545,3/30/2012,258181,3,1,Maximus UC-10,Mix,All Season,7,VanArsdel,57.48,78.74,11104,(Tallulah.Blair@xyza.com): Blair. Tallulah,Sunnyside. NY. USA,NY,East,District #03,USA
408,5/28/2014,4252,9,1,Maximus UM-13,Urban,Moderation,7,VanArsdel,99.64,136.49,37042,(Elijah.Ford@xyza.com): Ford. Elijah,Clarksville. TN. USA,TN,East,District #19,USA
405,8/3/2012,279097,21,1,Maximus UM-10,Accessory,Accessory,7,VanArsdel,139.88,191.62,92693,(Jerome.Melendez@xyza.com): Melendez. Jerome,San Juan Capistrano. CA. USA,CA,West,District #37,USA
549,3/3/2012,216984,9,1,Maximus UC-14,Mix,Productivity,7,VanArsdel,40.24,55.12,11361,(Logan.Patrick@xyza.com): Patrick. Logan,Bayside. NY. USA,NY,East,District #03,USA
433,4/25/2012,266855,20,1,Maximus UM-38,Urban,Moderation,7,VanArsdel,73.58,100.79,49884,(Illiana.Cline@xyza.com): Cline. Illiana,Shingleton. MI. USA,MI,Central,District #26,USA
653,1/22/2014,106676,19,1,Maximus UC-18,Urban,Convenience,7,VanArsdel,63.81,87.41,57104,(Shannon.Stafford@xyza.com): Stafford. Shannon,Sioux Falls. SD. USA,SD,Central,District #32,USA
429,4/5/2012,153535,2,1,Maximus UM-34,Urban,Moderation,7,VanArsdel,137.97,188.99,29420,(Alan.Ware@xyza.com): Ware. Alan,North Charleston. SC. USA,SC,East,District #11,USA
506,10/25/2011,215673,16,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,6779,(Natalie.Jennings@xyza.com): Jennings. Natalie,Oakville. CT. USA,CT,East,District #02,USA
506,6/19/2016,137848,18,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,20602,(Destiny.Ratliff@xyza.com): Ratliff. Destiny,Waldorf. MD. USA,MD,East,District #07,USA
457,6/16/2016,197764,15,1,Maximus UM-62,Urban,Moderation,7,VanArsdel,73.58,100.79,93614,(Dennis.Gibson@xyza.com): Gibson. Dennis,Coarsegold. CA. USA,CA,West,District #36,USA
